delta_m
711600000000
710800000000
710000000000
709200000000
708400000000
707600000000
706800000000
706000000000
705200000000
704400000000
703600000000
702800000000
702000000000
701200000000
700400000000
699600000000
698800000000
698000000000
697200000000
696400000000
695600000000
694800000000
694000000000
693200000000
692400000000
691600000000
690800000000
690000000000
689200000000
688400000000
687600000000
686800000000
686000000000
685200000000
684400000000
683600000000
682800000000
682000000000
681200000000
680400000000
679600000000
678800000000
678000000000
677200000000
676400000000
675600000000
674800000000
674000000000
673200000000
672400000000
671600000000
670800000000
670000000000
669200000000
668400000000
667600000000
666800000000
666000000000
665200000000
664400000000
663600000000
662800000000
662000000000
661200000000
660400000000
659600000000
658800000000
658000000000
657200000000
656400000000
655600000000
654800000000
654000000000
653200000000
652400000000
651600000000
650800000000
650000000000
649200000000
648400000000
647600000000
646800000000
646000000000
645200000000
644400000000
643600000000
642800000000
642000000000
641200000000
640400000000
639600000000
638800000000
638000000000
637200000000
636400000000
635600000000
634800000000
634000000000
633200000000
632400000000
631600000000
630800000000
630000000000
629200000000
628400000000
627600000000
626800000000
626000000000
625200000000
624400000000
623600000000
622800000000
622000000000
621200000000
620400000000
619600000000
618800000000
618000000000
617200000000
616400000000
615600000000
614800000000
614000000000
613200000000
612400000000
611600000000
610800000000
610000000000
609200000000
608400000000
607600000000
606800000000
606000000000
605200000000
604400000000
603600000000
602800000000
602000000000
601200000000
600400000000
599600000000
598800000000
598000000000
597200000000
596400000000
595600000000
594800000000
594000000000
593200000000
592400000000
591600000000
590800000000
590000000000
589200000000
588400000000
587600000000
586800000000
586000000000
585200000000
584400000000
583600000000
582800000000
582000000000
581200000000
580400000000
579600000000
578800000000
578000000000
577200000000
576400000000
575600000000
574800000000
574000000000
573200000000
572400000000
571600000000
570800000000
570000000000
569200000000
568400000000
567600000000
566800000000
566000000000
565200000000
564400000000
563600000000
562800000000
562000000000
561200000000
560400000000
559600000000
558800000000
558000000000
557200000000
556400000000
555600000000
554800000000
554000000000
553200000000
552400000000
551600000000
550800000000
550000000000
549200000000
548400000000
547600000000
546800000000
546000000000
545200000000
544400000000
543600000000
542800000000
542000000000
541200000000
540400000000
539600000000
538800000000
538000000000
537200000000
536400000000
535600000000
534800000000
534000000000
533200000000
532400000000
531600000000
530800000000
530000000000
529200000000
528400000000
527600000000
526800000000
526000000000
525200000000
524400000000
523600000000
522800000000
522000000000
521200000000
520400000000
519600000000
518800000000
518000000000
517200000000
516400000000
515600000000
514800000000
514000000000
513200000000
512400000000
511600000000
510800000000
510000000000
509200000000
508400000000
507600000000
506800000000
506000000000
505200000000
504400000000
503600000000
502800000000
502000000000
501200000000
500400000000
499600000000
498800000000
498000000000
497200000000
496400000000
495600000000
494800000000
494000000000
493200000000
492400000000
491600000000
490800000000
490000000000
489200000000
488400000000
487600000000
486800000000
486000000000
485200000000
484400000000
483600000000
482800000000
482000000000
481200000000
480400000000
479600000000
478800000000
478000000000
477200000000
476400000000
475600000000
474800000000
474000000000
473200000000
472400000000
471600000000
470800000000
470000000000
469200000000
468400000000
467600000000
466800000000
466000000000
465200000000
464400000000
463600000000
462800000000
462000000000
461200000000
460400000000
459600000000
458800000000
458000000000
457200000000
456400000000
455600000000
454800000000
454000000000
453200000000
452400000000
451600000000
450800000000
450000000000
449200000000
448400000000
447600000000
446800000000
446000000000
445200000000
444400000000
443600000000
442800000000
442000000000
441200000000
440400000000
439600000000
438800000000
438000000000
437200000000
436400000000
435600000000
434800000000
434000000000
433200000000
432400000000
431600000000
430800000000
430000000000
429200000000
428400000000
427600000000
426800000000
426000000000
425200000000
424400000000
423600000000
422800000000
422000000000
421200000000
420400000000
419600000000
418800000000
418000000000
417200000000
416400000000
415600000000
414800000000
414000000000
413200000000
412400000000
411600000000
410800000000
410000000000
409200000000
408400000000
407600000000
406800000000
406000000000
405200000000
404400000000
403600000000
402800000000
402000000000
401200000000
400400000000
